"TIME","GEO","UNIT","DURATION","PARTNER","SEX","Value","Flag and Footnotes"
"2012","Cyprus","Number","1 night or over","Domestic country","Females","102,344","e"
"2012","Cyprus","Number","1 night or over","All countries of the world","Total","544,925","e"
"2012","Cyprus","Number","1 night or over","All countries of the world","Males","265,497","e"
"2012","Cyprus","Number","1 night or over","All countries of the world","Females","279,428","e"
"2012","Cyprus","Percentage of total population","1 night or over","Domestic country","Total","28.21","e"
"2012","Cyprus","Percentage of total population","1 night or over","Domestic country","Males","29.09","e"
"2012","Cyprus","Percentage of total population","1 night or over","Domestic country","Females","27.39","e"
"2012","Cyprus","Percentage of total population","1 night or over","All countries of the world","Total","75.72","e"
"2012","Cyprus","Percentage of total population","1 night or over","All countries of the world","Males","76.72","e"
"2012","Cyprus","Percentage of total population","1 night or over","All countries of the world","Females","74.79","e"
"2012","Latvia","Number","1 night or over","Domestic country","Total","404,717",""
"2012","Latvia","Number","1 night or over","Domestic country","Males","199,344",""
"2012","Latvia","Number","1 night or over","Domestic country","Females","205,373",""
"2012","Latvia","Number","1 night or over","All countries of the world","Total","791,292",""
"2012","Latvia","Number","1 night or over","All countries of the world","Males","372,239",""
"2012","Latvia","Number","1 night or over","All countries of the world","Females","419,053",""
"2012","Latvia","Percentage of total population","1 night or over","Domestic country","Total","31.43",""
"2012","Latvia","Percentage of total population","1 night or over","Domestic country","Males","34.77",""
"2012","Latvia","Percentage of total population","1 night or over","Domestic country","Females","28.75",""
"2012","Latvia","Percentage of total population","1 night or over","All countries of the world","Total","61.46",""
"2012","Latvia","Percentage of total population","1 night or over","All countries of the world","Males","64.93",""
"2012","Latvia","Percentage of total population","1 night or over","All countries of the world","Females","58.67",""
"2012","Lithuania","Number","1 night or over","Domestic country","Total","643,022",""
"2012","Lithuania","Number","1 night or over","Domestic country","Males","302,081",""
"2012","Lithuania","Number","1 night or over","Domestic country","Females","340,941",""
"2012","Lithuania","Number","1 night or over","All countries of the world","Total","1,329,514",""
"2012","Lithuania","Number","1 night or over","All countries of the world","Males","627,159",""
"2012","Lithuania","Number","1 night or over","All countries of the world","Females","702,355",""
"2012","Lithuania","Percentage of total population","1 night or over","Domestic country","Total","25.12",""
"2012","Lithuania","Percentage of total population","1 night or over","Domestic country","Males","26.14",""
"2012","Lithuania","Percentage of total population","1 night or over","Domestic country","Females","24.28",""
"2012","Lithuania","Percentage of total population","1 night or over","All countries of the world","Total","51.94",""
"2012","Lithuania","Percentage of total population","1 night or over","All countries of the world","Males","54.28",""
"2012","Lithuania","Percentage of total population","1 night or over","All countries of the world","Females","50.02",""
"2012","Luxembourg","Number","1 night or over","Domestic country","Total","2,640",""
"2012","Luxembourg","Number","1 night or over","Domestic country","Males","952",""
"2012","Luxembourg","Number","1 night or over","Domestic country","Females","1,688",""
"2012","Luxembourg","Number","1 night or over","All countries of the world","Total","341,767",""
"2012","Luxembourg","Number","1 night or over","All countries of the world","Males","171,847",""
"2012","Luxembourg","Number","1 night or over","All countries of the world","Females","169,919",""
"2012","Luxembourg","Percentage of total population","1 night or over","Domestic country","Total","0.63",""
"2012","Luxembourg","Percentage of total population","1 night or over","Domestic country","Males","0.46",""
"2012","Luxembourg","Percentage of total population","1 night or over","Domestic country","Females","0.79",""
"2012","Luxembourg","Percentage of total population","1 night or over","All countries of the world","Total","81.03",""
"2012","Luxembourg","Percentage of total population","1 night or over","All countries of the world","Males","82.48",""
"2012","Luxembourg","Percentage of total population","1 night or over","All countries of the world","Females","79.61",""
"2012","Hungary","Number","1 night or over","Domestic country","Total","2,754,432",""
"2012","Hungary","Number","1 night or over","Domestic country","Males","1,278,473",""
"2012","Hungary","Number","1 night or over","Domestic country","Females","1,475,959",""
"2012","Hungary","Number","1 night or over","All countries of the world","Total","4,354,928",""
"2012","Hungary","Number","1 night or over","All countries of the world","Males","2,061,944",""
"2012","Hungary","Number","1 night or over","All countries of the world","Females","2,292,984",""
"2012","Hungary","Percentage of total population","1 night or over","Domestic country","Total","32.89",""
"2012","Hungary","Percentage of total population","1 night or over","Domestic country","Males","32.66",""
"2012","Hungary","Percentage of total population","1 night or over","Domestic country","Females","33.09",""
"2012","Hungary","Percentage of total population","1 night or over","All countries of the world","Total","52",""
"2012","Hungary","Percentage of total population","1 night or over","All countries of the world","Males","52.68",""
"2012","Hungary","Percentage of total population","1 night or over","All countries of the world","Females","51.4",""
"2012","Malta","Number","1 night or over","Domestic country","Total","75,574",""
"2012","Malta","Number","1 night or over","Domestic country","Males","37,253",""
"2012","Malta","Number","1 night or over","Domestic country","Females","38,321",""
"2012","Malta","Number","1 night or over","All countries of the world","Total","175,406",""
"2012","Malta","Number","1 night or over","All countries of the world","Males","91,206",""
"2012","Malta","Number","1 night or over","All countries of the world","Females","84,200",""
"2012","Malta","Percentage of total population","1 night or over","Domestic country","Total","20.97",""
"2012","Malta","Percentage of total population","1 night or over","Domestic country","Males","20.87",""
"2012","Malta","Percentage of total population","1 night or over","Domestic country","Females","21.07",""
"2012","Malta","Percentage of total population","1 night or over","All countries of the world","Total","48.67",""
"2012","Malta","Percentage of total population","1 night or over","All countries of the world","Males","51.1",""
"2012","Malta","Percentage of total population","1 night or over","All countries of the world","Females","46.29",""
"2012","Netherlands","Number","1 night or over","Domestic country","Total","3,199,863",""
"2012","Netherlands","Number","1 night or over","Domestic country","Males","1,569,244",""
"2012","Netherlands","Number","1 night or over","Domestic country","Females","1,630,619",""
"2012","Netherlands","Number","1 night or over","All countries of the world","Total","11,630,639",""
"2012","Netherlands","Number","1 night or over","All countries of the world","Males","5,690,439",""
"2012","Netherlands","Number","1 night or over","All countries of the world","Females","5,940,201",""
"2012","Netherlands","Percentage of total population","1 night or over","Domestic country","Total","23.45",""
"2012","Netherlands","Percentage of total population","1 night or over","Domestic country","Males","23.42",""
"2012","Netherlands","Percentage of total population","1 night or over","Domestic country","Females","23.47",""
"2012","Netherlands","Percentage of total population","1 night or over","All countries of the world","Total","85.23",""
"2012","Netherlands","Percentage of total population","1 night or over","All countries of the world","Males","84.94",""
"2012","Netherlands","Percentage of total population","1 night or over","All countries of the world","Females","85.5",""
"2012","Austria","Number","1 night or over","Domestic country","Total","1,355,097",""
"2012","Austria","Number","1 night or over","Domestic country","Males","656,048",""
"2012","Austria","Number","1 night or over","Domestic country","Females","699,049",""
"2012","Austria","Number","1 night or over","All countries of the world","Total","5,437,926",""
"2012","Austria","Number","1 night or over","All countries of the world","Males","2,668,200",""
"2012","Austria","Number","1 night or over","All countries of the world","Females","2,769,725",""
"2012","Austria","Percentage of total population","1 night or over","Domestic country","Total","18.99",""
"2012","Austria","Percentage of total population","1 night or over","Domestic country","Males","18.93",""
"2012","Austria","Percentage of total population","1 night or over","Domestic country","Females","19.05",""
"2012","Austria","Percentage of total population","1 night or over","All countries of the world","Total","76.21",""
"2012","Austria","Percentage of total population","1 night or over","All countries of the world","Males","76.99",""
"2012","Austria","Percentage of total population","1 night or over","All countries of the world","Females","75.47",""
"2012","Poland","Number","1 night or over","Domestic country","Total","11,320,000",""
"2012","Poland","Number","1 night or over","Domestic country","Males","5,050,000",""
"2012","Poland","Number","1 night or over","Domestic country","Females","6,270,000",""
"2012","Poland","Number","1 night or over","All countries of the world","Total","15,660,000",""
"2012","Poland","Number","1 night or over","All countries of the world","Males","7,320,000",""
"2012","Poland","Number","1 night or over","All countries of the world","Females","8,340,000",""
"2012","Poland","Percentage of total population","1 night or over","Domestic country","Total","34.58",""
"2012","Poland","Percentage of total population","1 night or over","Domestic country","Males","32.22",""
"2012","Poland","Percentage of total population","1 night or over","Domestic country","Females","36.75",""
"2012","Poland","Percentage of total population","1 night or over","All countries of the world","Total","47.84",""
"2012","Poland","Percentage of total population","1 night or over","All countries of the world","Males","46.7",""
"2012","Poland","Percentage of total population","1 night or over","All countries of the world","Females","48.88",""
"2012","Portugal","Number","1 night or over","Domestic country","Total","2,553,946",""
"2012","Portugal","Number","1 night or over","Domestic country","Males","1,223,387",""
"2012","Portugal","Number","1 night or over","Domestic country","Females","1,330,559",""
"2012","Portugal","Number","1 night or over","All countries of the world","Total","3,299,493",""
"2012","Portugal","Number","1 night or over","All countries of the world","Males","1,587,231",""
"2012","Portugal","Number","1 night or over","All countries of the world","Females","1,712,262",""
"2012","Portugal","Percentage of total population","1 night or over","Domestic country","Total","28.34",""
"2012","Portugal","Percentage of total population","1 night or over","Domestic country","Males","28.36",""
"2012","Portugal","Percentage of total population","1 night or over","Domestic country","Females","28.33",""
"2012","Portugal","Percentage of total population","1 night or over","All countries of the world","Total","36.61",""
"2012","Portugal","Percentage of total population","1 night or over","All countries of the world","Males","36.79",""
"2012","Portugal","Percentage of total population","1 night or over","All countries of the world","Females","36.45",""
"2012","Romania","Number","1 night or over","Domestic country","Total","3,682,794",""
"2012","Romania","Number","1 night or over","Domestic country","Males","1,848,399",""
"2012","Romania","Number","1 night or over","Domestic country","Females","1,834,395",""
"2012","Romania","Number","1 night or over","All countries of the world","Total","3,874,801",""
"2012","Romania","Number","1 night or over","All countries of the world","Males","1,940,094",""
"2012","Romania","Number","1 night or over","All countries of the world","Females","1,934,707",""
"2012","Romania","Percentage of total population","1 night or over","Domestic country","Total","20.43",""
"2012","Romania","Percentage of total population","1 night or over","Domestic country","Males","21.36",""
"2012","Romania","Percentage of total population","1 night or over","Domestic country","Females","19.58",""
"2012","Romania","Percentage of total population","1 night or over","All countries of the world","Total","21.5",""
"2012","Romania","Percentage of total population","1 night or over","All countries of the world","Males","22.42",""
"2012","Romania","Percentage of total population","1 night or over","All countries of the world","Females","20.65",""
"2012","Slovenia","Number","1 night or over","Domestic country","Total","244,176",""
"2012","Slovenia","Number","1 night or over","Domestic country","Males","127,984",""
"2012","Slovenia","Number","1 night or over","Domestic country","Females","116,192",""
"2012","Slovenia","Number","1 night or over","All countries of the world","Total","1,120,255",""
"2012","Slovenia","Number","1 night or over","All countries of the world","Males","571,209",""
"2012","Slovenia","Number","1 night or over","All countries of the world","Females","549,046",""
"2012","Slovenia","Percentage of total population","1 night or over","Domestic country","Total","13.86",""
"2012","Slovenia","Percentage of total population","1 night or over","Domestic country","Males","14.78",""
"2012","Slovenia","Percentage of total population","1 night or over","Domestic country","Females","12.98",""
"2012","Slovenia","Percentage of total population","1 night or over","All countries of the world","Total","63.61",""
"2012","Slovenia","Percentage of total population","1 night or over","All countries of the world","Males","65.98",""
"2012","Slovenia","Percentage of total population","1 night or over","All countries of the world","Females","61.31",""
"2012","Slovakia","Number","1 night or over","Domestic country","Total","993,008",""
"2012","Slovakia","Number","1 night or over","Domestic country","Males","460,612",""
"2012","Slovakia","Number","1 night or over","Domestic country","Females","532,396",""
"2012","Slovakia","Number","1 night or over","All countries of the world","Total","2,488,503",""
"2012","Slovakia","Number","1 night or over","All countries of the world","Males","1,172,468",""
"2012","Slovakia","Number","1 night or over","All countries of the world","Females","1,316,035",""
"2012","Slovakia","Percentage of total population","1 night or over","Domestic country","Total","21.72",""
"2012","Slovakia","Percentage of total population","1 night or over","Domestic country","Males","20.89",""
"2012","Slovakia","Percentage of total population","1 night or over","Domestic country","Females","22.49",""
"2012","Slovakia","Percentage of total population","1 night or over","All countries of the world","Total","54.43",""
"2012","Slovakia","Percentage of total population","1 night or over","All countries of the world","Males","53.18",""
"2012","Slovakia","Percentage of total population","1 night or over","All countries of the world","Females","55.6",""
"2012","Finland","Number","1 night or over","Domestic country","Total","1,488,515",""
"2012","Finland","Number","1 night or over","Domestic country","Males","716,719",""
"2012","Finland","Number","1 night or over","Domestic country","Females","771,796",""
"2012","Finland","Number","1 night or over","All countries of the world","Total","4,061,736",""
"2012","Finland","Number","1 night or over","All countries of the world","Males","2,015,086",""
"2012","Finland","Number","1 night or over","All countries of the world","Females","2,046,650",""
"2012","Finland","Percentage of total population","1 night or over","Domestic country","Total","33.74",""
"2012","Finland","Percentage of total population","1 night or over","Domestic country","Males","32.93",""
"2012","Finland","Percentage of total population","1 night or over","Domestic country","Females","34.54",""
"2012","Finland","Percentage of total population","1 night or over","All countries of the world","Total","92.08",""
"2012","Finland","Percentage of total population","1 night or over","All countries of the world","Males","92.58",""
"2012","Finland","Percentage of total population","1 night or over","All countries of the world","Females","91.59",""
"2012","Sweden","Number","1 night or over","Domestic country","Total",":","u"
"2012","Sweden","Number","1 night or over","Domestic country","Males",":","u"
"2012","Sweden","Number","1 night or over","Domestic country","Females",":","u"
"2012","Sweden","Number","1 night or over","All countries of the world","Total",":","u"
"2012","Sweden","Number","1 night or over","All countries of the world","Males",":","u"
"2012","Sweden","Number","1 night or over","All countries of the world","Females",":","u"
"2012","Sweden","Percentage of total population","1 night or over","Domestic country","Total",":",""
"2012","Sweden","Percentage of total population","1 night or over","Domestic country","Males",":",""
"2012","Sweden","Percentage of total population","1 night or over","Domestic country","Females",":",""
"2012","Sweden","Percentage of total population","1 night or over","All countries of the world","Total",":",""
"2012","Sweden","Percentage of total population","1 night or over","All countries of the world","Males",":",""
"2012","Sweden","Percentage of total population","1 night or over","All countries of the world","Females",":",""
"2013","Belgium","Number","1 night or over","Domestic country","Total","489,939",""
"2013","Belgium","Number","1 night or over","Domestic country","Males","228,518",""
"2013","Belgium","Number","1 night or over","Domestic country","Females","261,421",""
"2013","Belgium","Number","1 night or over","All countries of the world","Total","5,708,759",""
"2013","Belgium","Number","1 night or over","All countries of the world","Males","2,708,358",""
"2013","Belgium","Number","1 night or over","All countries of the world","Females","3,000,401",""
"2013","Belgium","Percentage of total population","1 night or over","Domestic country","Total","5.29",""
"2013","Belgium","Percentage of total population","1 night or over","Domestic country","Males","5.01",""
"2013","Belgium","Percentage of total population","1 night or over","Domestic country","Females","5.56",""
"2013","Belgium","Percentage of total population","1 night or over","All countries of the world","Total","61.58",""
"2013","Belgium","Percentage of total population","1 night or over","All countries of the world","Males","59.32",""
"2013","Belgium","Percentage of total population","1 night or over","All countries of the world","Females","63.77",""
"2013","Bulgaria","Number","1 night or over","Domestic country","Total","1,196,931",""
"2013","Bulgaria","Number","1 night or over","Domestic country","Males","603,988",""
"2013","Bulgaria","Number","1 night or over","Domestic country","Females","592,943",""
"2013","Bulgaria","Number","1 night or over","All countries of the world","Total","1,398,293",""
"2013","Bulgaria","Number","1 night or over","All countries of the world","Males","701,532",""
"2013","Bulgaria","Number","1 night or over","All countries of the world","Females","696,761",""
"2013","Bulgaria","Percentage of total population","1 night or over","Domestic country","Total","18.83",""
"2013","Bulgaria","Percentage of total population","1 night or over","Domestic country","Males","19.69",""
"2013","Bulgaria","Percentage of total population","1 night or over","Domestic country","Females","18.03",""
"2013","Bulgaria","Percentage of total population","1 night or over","All countries of the world","Total","22",""
"2013","Bulgaria","Percentage of total population","1 night or over","All countries of the world","Males","22.87",""
"2013","Bulgaria","Percentage of total population","1 night or over","All countries of the world","Females","21.18",""
"2013","Czechia","Number","1 night or over","Domestic country","Total","3,152,748",""
"2013","Czechia","Number","1 night or over","Domestic country","Males","1,506,727",""
"2013","Czechia","Number","1 night or over","Domestic country","Females","1,646,021",""
"2013","Czechia","Number","1 night or over","All countries of the world","Total","6,580,964",""
"2013","Czechia","Number","1 night or over","All countries of the world","Males","3,235,667",""
"2013","Czechia","Number","1 night or over","All countries of the world","Females","3,345,297",""
"2013","Czechia","Percentage of total population","1 night or over","Domestic country","Total","35.25",""
"2013","Czechia","Percentage of total population","1 night or over","Domestic country","Males","34.57",""
"2013","Czechia","Percentage of total population","1 night or over","Domestic country","Females","35.9",""
"2013","Czechia","Percentage of total population","1 night or over","All countries of the world","Total","73.58",""
"2013","Czechia","Percentage of total population","1 night or over","All countries of the world","Males","74.25",""
"2013","Czechia","Percentage of total population","1 night or over","All countries of the world","Females","72.96",""
"2013","Denmark","Number","1 night or over","Domestic country","Total","996,650",""
"2013","Denmark","Number","1 night or over","Domestic country","Males","508,442",""
"2013","Denmark","Number","1 night or over","Domestic country","Females","488,208",""
"2013","Denmark","Number","1 night or over","All countries of the world","Total","3,837,602",""
"2013","Denmark","Number","1 night or over","All countries of the world","Males","1,905,729",""
"2013","Denmark","Number","1 night or over","All countries of the world","Females","1,931,873",""
"2013","Denmark","Percentage of total population","1 night or over","Domestic country","Total","21.34",""
"2013","Denmark","Percentage of total population","1 night or over","Domestic country","Males","22.09",""
"2013","Denmark","Percentage of total population","1 night or over","Domestic country","Females","20.62",""
"2013","Denmark","Percentage of total population","1 night or over","All countries of the world","Total","82.18",""
"2013","Denmark","Percentage of total population","1 night or over","All countries of the world","Males","82.8",""
"2013","Denmark","Percentage of total population","1 night or over","All countries of the world","Females","81.58",""
"2013","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic country","Total","16,487,916",""
"2013","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic country","Males","8,311,324",""
